store_id,name,address_context_code,address_context_description,intersection_description,quadrant_code,quadrant_description,address_line1,address_line2,address_line3,city,region,state,postal_code,county,country_code,country,Product Name,Price,Price Per Count,Primary Location Name,Available Quantity,Order Pickup,Curbside,In Store
2487,Columbus New Albany,M,Mailing,SR 161 Expressway & Hamilton Road,,,6030 N. Hamilton Rd,,,Westerville,OH,Ohio,43081-1685,Franklin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Columbus New Albany,7.0,IN_STOCK,IN_STOCK,IN_STOCK
688,Daytona Beach,M,Mailing,Williamson & Volusia Dr,NEC,NorthEast Corner,2380 W International Speedway Blvd,,,Daytona Beach,FL,Florida,32114-1116,Volusia,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Daytona Beach,10.0,IN_STOCK,IN_STOCK,IN_STOCK
858,Houston NW,M,Mailing,US 290 & Hollister Rd,NEC,NorthEast Corner,13250 Northwest Fwy,,,Houston,TX,Texas,77040-6003,Harris,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Houston NW,10.0,IN_STOCK,IN_STOCK,IN_STOCK
637,West Seattle,M,Mailing,SW Barton St & 26th Ave SW,NWC,NorthWest Corner,2800 SW Barton St,,,Seattle,WA,Washington,98126-3975,King,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,West Seattle,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3,Crystal,M,Mailing,Broadway & Bass Lake Rd,SWC,SouthWest Corner,5537 W Broadway Ave,,,Crystal,MN,Minnesota,55428-3507,Hennepin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Crystal,10.0,IN_STOCK,IN_STOCK,IN_STOCK
677,Anaheim Hills,M,Mailing,E Santa Ana Canyon & Roosevelt,SWC,SouthWest Corner,8148 E Santa Ana Canyon Rd,,,Anaheim,CA,California,92808-1105,Orange,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Anaheim Hills,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1206,Buford,M,Mailing,SR 20 & I-85,NEC,NorthEast Corner,3205 Woodward Crossing Blvd,Ste B,,Buford,GA,Georgia,30519-4938,Gwinnett,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Buford,10.0,IN_STOCK,IN_STOCK,IN_STOCK
686,Pensacola,M,Mailing,Bayou Blvd & Askew Dr,SWC,SouthWest Corner,4711 Bayou Blvd,,,Pensacola,FL,Florida,32503-2607,Escambia,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Pensacola,10.0,IN_STOCK,IN_STOCK,IN_STOCK
811,Panama City,M,Mailing,23rd St & Cove Blvd,NEC,NorthEast Corner,2340 Highway 77,,,Panama City,FL,Florida,32405-4404,Bay,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Panama City,10.0,IN_STOCK,IN_STOCK,IN_STOCK
878,Fort Dodge,M,Mailing,1st Ave & 25th St,NEC,NorthEast Corner,2910 1st Ave S,,,Fort Dodge,IA,Iowa,50501-2972,Webster,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Fort Dodge,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3391,Costa Mesa 17th St,M,Mailing,Santa Ana Blvd & 17th St,NWC,NorthWest Corner,289 E 17th St,,,Costa Mesa,CA,California,92627-3831,Orange,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Costa Mesa 17th St,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
229,Cypress,M,Mailing,Knott & Katella,NWC,NorthWest Corner,6835 Katella Ave,,,Cypress,CA,California,90630-5107,Orange,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Cypress,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3416,Fort Collins Old Town,M,Mailing,S College Ave and E Mulberry St,NEC,NorthEast Corner,460 S College Ave,,,Fort Collins,CO,Colorado,80524-2992,Larimer,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Fort Collins Old Town,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
279,Dearborn,M,Mailing,Ford Rd & Greenfield Rd,SWC,SouthWest Corner,15901 Ford Rd,,,Dearborn,MI,Michigan,48126-2800,Wayne,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Dearborn,10.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK
689,Melbourne,M,Mailing,New Haven Ave & Dayton Blvd,NEC,NorthEast Corner,2750 W New Haven Ave,,,Melbourne Village,FL,Florida,32904-3706,Brevard,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Melbourne,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
656,University Plaza,M,Mailing,Fletcher Ave & 30th St,NWC,NorthWest Corner,13658 University Plaza St,,,Tampa,FL,Florida,33613-4649,Hillsborough,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,University Plaza,10.0,IN_STOCK,IN_STOCK,IN_STOCK
690,Port Charlotte,M,Mailing,Rte 776 & US 41,SEC,SouthEast Corner,1400A Tamiami Trl,,,Port Charlotte,FL,Florida,33948-1004,Charlotte,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Port Charlotte,10.0,IN_STOCK,IN_STOCK,IN_STOCK
841,Bedford Park,M,Mailing,Cicero Ave & 73rd,NWC,NorthWest Corner,7100 S Cicero Ave,,,Chicago,IL,Illinois,60629-5813,Cook,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Bedford Park,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
355,Topeka,M,Mailing,Wanamaker Rd & 21st St,SEC,SouthEast Corner,2120 SW Wanamaker Rd,,,Topeka,KS,Kansas,66614-5231,Shawnee,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Topeka,1.0,IN_STOCK,IN_STOCK,IN_STOCK
663,Mankato,M,Mailing,Hwy 14 & Hwy 22,SWC,SouthWest Corner,1850 Adams St,,,Mankato,MN,Minnesota,56001-4864,Blue Earth,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Mankato,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
805,Marshfield,M,Mailing,McMillan St & Chestnut Ave,SEC,SouthEast Corner,1708 N Central Ave,,,Marshfield,WI,Wisconsin,54449-1514,Wood,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Marshfield,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1039,Dadeland,M,Mailing,US 1 & Snapper Creek Expwy,SWC,SouthWest Corner,8350 S Dixie Hwy,,,Miami,FL,Florida,33143-7714,Miami-Dade,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Dadeland,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1086,Winston-Salem Hanes Mall,M,Mailing,I-40 & Hanes Mall Blvd,NEC,NorthEast Corner,1040 Hanes Mall Blvd,,,Winston Salem,NC,North Carolina,27103-1309,Forsyth,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Winston-Salem Hanes Mall,8.0,IN_STOCK,IN_STOCK,IN_STOCK
2358,Columbus Far SW,M,Mailing,Hilliard Rome Rd & Renner Rd,NEC,NorthEast Corner,1970 Hilliard Rome Rd,,,Hilliard,OH,Ohio,43026-7566,Franklin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Columbus Far SW,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1150,College Point,M,Mailing,20th Ave & 132nd St,NEC,NorthEast Corner,13505 20th Ave,,,College Point,NY,New York,11356-2446,Queens,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,College Point,7.0,IN_STOCK,IN_STOCK,IN_STOCK
366,Lexington,M,Mailing,Nicholasville & Reynolds Rd,NWC,NorthWest Corner,131 West Reynolds Rd,,,Lexington,KY,Kentucky,40503-3599,Fayette,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lexington,10.0,IN_STOCK,IN_STOCK,IN_STOCK
693,Brooklyn Park,M,Mailing,Broadway & 77th Blvd,SWC,SouthWest Corner,7535 W Broadway Ave,,,Brooklyn Park,MN,Minnesota,55428-1287,Hennepin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Brooklyn Park,10.0,IN_STOCK,IN_STOCK,IN_STOCK
875,Cityplace Market,M,Mailing,US 75 & Lemmon,NEC,NorthEast Corner,2417 N Haskell Ave,,,Dallas,TX,Texas,75204-3707,Dallas,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Cityplace Market,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1050,Vero Beach,M,Mailing,Kings Hwy & Rte 60,NWC,NorthWest Corner,5800 20th St,,,Vero Beach,FL,Florida,32966-1017,Indian River,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Vero Beach,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1103,Newport News,M,Mailing,Jefferson & Oyster Pt Rd,NEC,NorthEast Corner,12130 Jefferson Ave,,,Newport News,VA,Virginia,23602-6908,Newport News City,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Newport News,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1457,Humble,M,Mailing,Townsen Blvd & US 59,SWC,SouthWest Corner,20777 Hwy 59 N,,,Humble,TX,Texas,77338-2209,Harris,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Humble,3.0,IN_STOCK,IN_STOCK,IN_STOCK
1395,Vista Ridge,M,Mailing,I-35 & Hebron Pkwy,NEC,NorthEast Corner,725 Hebron Pkwy,,,Lewisville,TX,Texas,75057-5001,Denton,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Vista Ridge,10.0,IN_STOCK,IN_STOCK,IN_STOCK
692,Novato,M,Mailing,Hwy 101 & E Rowland Blvd,SEC,SouthEast Corner,200 Vintage Way,,,Novato,CA,California,94945-5005,Marin,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Novato,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
848,Aberdeen,M,Mailing,Hwy 12 & Lemont St,SEC,SouthEast Corner,3316 7th Ave SE,,,Aberdeen,SD,South Dakota,57401-6639,Brown,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Aberdeen,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
2904,Provo Towne Centre,M,Mailing,Towne Centre Blvd and University  Ave,NWC,NorthWest Corner,"1200 Towne Centre Blvd, SPC A",,,Provo,UT,Utah,84601-5947,Utah,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Provo Towne Centre,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
271,Douglas County,M,Mailing,University & Cty Line Rd,SWC,SouthWest Corner,1950 E County Line Rd,,,Highlands Ranch,CO,Colorado,80126-2437,Douglas,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Douglas County,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
797,Bel-Air,M,Mailing,I-65 & Airport Blvd,SEC,SouthEast Corner,3150 Bel Air Mall,,,Mobile,AL,Alabama,36606-3203,Mobile,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Bel-Air,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1049,Glen Allen Broad St,M,Mailing,Broad St & John Rolfe Pkwy,NEC,NorthEast Corner,11290 W Broad St,,,Glen Allen,VA,Virginia,23060-5815,Henrico,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Glen Allen Broad St,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
350,Flint,M,Mailing,Miller Rd & Ketzer Dr,SEC,SouthEast Corner,G3515 Miller Rd,,,Flint,MI,Michigan,48507-1273,Genesee,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Flint,3.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK
876,Grapevine,M,Mailing,Hwy 26 & Hwy 114,SEC,SouthEast Corner,1101 Ira E Woods Ave,,,Grapevine,TX,Texas,76051-4020,Tarrant,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Grapevine,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
762,Pineville,M,Mailing,US 521 & I-485,NEC,NorthEast Corner,9531 South Blvd,,,Charlotte,NC,North Carolina,28273-6901,Mecklenburg,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Pineville,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1066,Round Rock,M,Mailing,I-35 & FM 1325,SEC,SouthEast Corner,121 Louis Henna Blvd,,,Round Rock,TX,Texas,78664-7307,Travis,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Round Rock,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1299,Lakeland South,M,Mailing,Polk Pkwy & Harden Blvd,NEC,NorthEast Corner,3570 Harden Blvd,,,Lakeland,FL,Florida,33803-5928,Polk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lakeland South,10.0,IN_STOCK,IN_STOCK,IN_STOCK
296,Poway,M,Mailing,Pomerado & Camino Del Norte,SEC,SouthEast Corner,14823 Pomerado Rd,,,Poway,CA,California,92064-2803,San Diego,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Poway,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
771,SW Military Drive,M,Mailing,S Military Dr & Zarzamora,SWC,SouthWest Corner,2810 SW Military Dr,,,San Antonio,TX,Texas,78224-1032,Bexar,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,SW Military Drive,5.0,IN_STOCK,IN_STOCK,IN_STOCK
842,Orland Park,M,Mailing,LaGrange Rd & 159th,NEC,NorthEast Corner,15850 S 94th Ave,,,Orland Park,IL,Illinois,60462-4725,Cook,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Orland Park,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
608,Salem,M,Mailing,Center & Morgan,SWC,SouthWest Corner,3790 Center St NE,,,Salem,OR,Oregon,97301-2905,Marion,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Salem,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1194,Greece,M,Mailing,Mitchell Rd & Holmes Rd,NEC,NorthEast Corner,600 Greece Ridge Center Dr,,,Rochester,NY,New York,14626-2825,Monroe,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Greece,6.0,IN_STOCK,IN_STOCK,IN_STOCK
1147,Copiague,M,Mailing,Hwy 27 & Bay View Ave,SEC,SouthEast Corner,1149 Sunrise Hwy,,,Copiague,NY,New York,11726-1330,Suffolk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Copiague,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
3236,Freeport,M,Mailing,SWC Sunrise Hwy & Buffalo St,SWC,SouthWest Corner,248 Sunrise Hwy,,,Freeport,NY,New York,11520-3943,Nassau,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Freeport,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
845,Lake Mary,M,Mailing,Lake Mary Blvd & Greenwood,SWC,SouthWest Corner,4155 W Lake Mary Blvd,,,Lake Mary,FL,Florida,32746-2410,Seminole,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lake Mary,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1171,Las Vegas Silverado Ranch,M,Mailing,Eastern Ave & Silverado,SWC,SouthWest Corner,9725 S Eastern Ave,,,Las Vegas,NV,Nevada,89183-6841,Clark,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$1.99,$0.11,Las Vegas Silverado Ranch,0.0,UNAVAILABLE,UNAVAILABLE,DISCONTINUED
1349,Spartanburg,M,Mailing,US 29 & Hadden Heights Rd,SEC,SouthEast Corner,8199 Warren H Abernathy Pkwy,,,Spartanburg,SC,South Carolina,29301-2452,Spartanburg,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Spartanburg,10.0,IN_STOCK,IN_STOCK,IN_STOCK
897,Oviedo,M,Mailing,Red Bug Rd & Eastrn Beltwy,NWC,NorthWest Corner,820 Oviedo Mall Blvd,,,Oviedo,FL,Florida,32765-9348,Seminole,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Oviedo,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1053,Merritt Island,M,Mailing,Hwy 3 & Crockett Blvd,NWC,NorthWest Corner,250 Crockett Blvd,,,Merritt Island,FL,Florida,32953-4395,Brevard,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Merritt Island,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1175,Fairfield,M,Mailing,Rte 46 & Passaic Ave,SEC,SouthEast Corner,632 Route 46 E,,,Fairfield,NJ,New Jersey,07004-1581,Essex,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Fairfield,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1541,Pikesville,M,Mailing,I-695 & Reistertown Rd,SEC,SouthEast Corner,1737 Reisterstown Rd,,,Pikesville,MD,Maryland,21208-2907,Baltimore,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Pikesville,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2157,Streetsboro,M,Mailing,SR 303 & SR 14,SEC,SouthEast Corner,1144 State Route 303,,,Streetsboro,OH,Ohio,44241-5266,Portage,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Streetsboro,10.0,IN_STOCK,IN_STOCK,IN_STOCK
945,Chesterfield,M,Mailing,Gratiot (Rt 59) & 23 Mile Rd,NEC,NorthEast Corner,51400 Gratiot Ave,,,Chesterfield,MI,Michigan,48051-2007,Macomb,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Chesterfield,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
793,Cuyahoga Falls,M,Mailing,Howe Ave & Buchholzer,NWC,NorthWest Corner,449 Howe Ave,,,Cuyahoga Falls,OH,Ohio,44221-4943,Summit,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Cuyahoga Falls,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1352,Chaska,M,Mailing,State Rt 41 & Pioneer Trail,SEC,SouthEast Corner,111 Pioneer Trl,,,Chaska,MN,Minnesota,55318-1121,Carver,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Chaska,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2122,Hoffman Estates,M,Mailing,SR 72 & SR 59,SWC,SouthWest Corner,2800 N Sutton Rd,,,HoffMan Estates,IL,Illinois,60192-3717,Cook,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Hoffman Estates,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2873,Raleigh Six Forks Rd,M,Mailing,Six Forks Rd and Forum Dr,NWC,NorthWest Corner,8701 Six Forks Rd,,,Raleigh,NC,North Carolina,27615-2968,Wake,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Raleigh Six Forks Rd,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1108,Commack,M,Mailing,Sunken Meadow & Veterans,SWC,SouthWest Corner,98 Veterans Memorial Hwy,,,Commack,NY,New York,11725-3432,Suffolk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Commack,6.0,IN_STOCK,IN_STOCK,IN_STOCK
947,Love Field,M,Mailing,Northwest Hwy & Marsh,NEC,NorthEast Corner,9440 Marsh Ln,,,Dallas,TX,Texas,75220-4924,Dallas,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Love Field,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1030,Memphis NE,M,Mailing,Hwy 64 & Germantown Rd,SWC,SouthWest Corner,7989 US Highway 64,,,Memphis,TN,Tennessee,38133-4007,Shelby,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Memphis NE,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1019,Virginia Center Commons,M,Mailing,Rte 1 & Stuart Pkwy,NWC,NorthWest Corner,10100 Brook Rd,,,Glen Allen,VA,Virginia,23059-6514,Henrico,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Virginia Center Commons,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1222,Spring Township,M,Mailing,Broadcasting Rd & Hwy 222,SWC,SouthWest Corner,2769 Papermill Rd,,,Wyomissing,PA,Pennsylvania,19610-3329,Berks,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Spring Township,4.0,IN_STOCK,IN_STOCK,IN_STOCK
3291,Staten Island Forest Ave,M,Mailing,Forest & Crystal Aves,SEC,SouthEast Corner,1520 Forest Ave,,,Staten Island,NY,New York,10302-2225,Richmond,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Staten Island Forest Ave,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
530,Omaha NW,M,Mailing,132nd St & West Maple Rd,NEC,NorthEast Corner,4001 N 132nd St,,,Omaha,NE,Nebraska,68164-1839,Douglas,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Omaha NW,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1007,Laurel,M,Mailing,Rte 295 & Rte 198,SWC,SouthWest Corner,3343 Corridor Marketplace,,,Laurel,MD,Maryland,20724-2378,Anne Arundel,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Laurel,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1236,Polaris,M,Mailing,I-71 & Polaris Pkwy,SWC,SouthWest Corner,1485 Polaris Pkwy,,,Columbus,OH,Ohio,43240-2041,Delaware,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Polaris,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1396,Pasadena,M,Mailing,Beltway 8 & Fairmont Pkwy,NEC,NorthEast Corner,5757 Fairmont Pkwy,,,Pasadena,TX,Texas,77505-3905,Harris,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Pasadena,10.0,IN_STOCK,IN_STOCK,IN_STOCK
3385,Times Square 42nd Street,M,Mailing,42nd St between 7th and 8th Ave,,,237 W 42nd St,,,New York,NY,New York,10036-7201,New York,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$7.29,$0.40,Times Square 42nd Street,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
1280,St Charles,M,Mailing,Muegge Rd & Mexico Rd,SEC,SouthEast Corner,3881 Mexico Rd,,,Saint Charles,MO,Missouri,63303-3042,St. Charles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,St Charles,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1364,Greenwood South,M,Mailing,Hwy 135 & Smith Valley Rd,SEC,SouthEast Corner,895 S State Rd 135,,,Greenwood,IN,Indiana,46143-9413,Johnson,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Greenwood South,10.0,IN_STOCK,IN_STOCK,IN_STOCK
